start_time,end_time,original_text,cleaned_text
00:20:35.110,00:20:35.120,other two couldn't hope to tackle such,two couldnt hope tackle
00:20:35.120,00:20:44.630,other two couldn't hope to tackle such,two couldnt hope tackle
00:20:35.120,00:20:44.630,large prey.,large prey
00:20:44.640,00:20:47.669,"On the other hand, if they get it right,",hand get right
00:20:47.669,00:20:47.679,"On the other hand, if they get it right,",hand get right
00:20:47.679,00:20:57.830,"On the other hand, if they get it right,",hand get right
00:20:47.679,00:20:57.830,the rewards are huge.,reward huge
00:20:57.840,00:20:59.590,The male has spotted one of the,male spotted one
00:20:59.590,00:20:59.600,The male has spotted one of the,male spotted one
00:20:59.600,00:21:02.390,The male has spotted one of the,male spotted one
00:20:59.600,00:21:02.390,"brothers, but only one.",brother one
00:21:02.390,00:21:02.400,"brothers, but only one.",brother one
00:21:02.400,00:21:16.710,"brothers, but only one.",brother one
00:21:02.400,00:21:16.710,It's not too worried.,worried
00:21:16.720,00:21:30.310,Then suddenly [music] there are three.,suddenly music three
00:21:30.320,00:21:32.310,The female is slower to realize the,female slower realize
00:21:32.310,00:21:32.320,The female is slower to realize the,female slower realize
00:21:32.320,00:22:00.950,The female is slower to realize the,female slower realize
00:21:32.320,00:22:00.950,danger and the cheaters switch targets.,danger cheater switch target
00:22:00.960,00:22:02.950,It takes the combined [music] effort and,take combined music effort
00:22:02.950,00:22:02.960,It takes the combined [music] effort and,take combined music effort
00:22:02.960,00:22:05.029,It takes the combined [music] effort and,take combined music effort
00:22:02.960,00:22:05.029,weight of all three brothers.,weight three brother
00:22:05.029,00:22:05.039,weight of all three brothers.,weight three brother
00:22:05.039,00:22:07.750,weight of all three brothers.,weight three brother
00:22:05.039,00:22:07.750,to bring down this powerful bird. Even,bring powerful bird even
00:22:07.750,00:22:07.760,to bring down this powerful bird. Even,bring powerful bird even
00:22:07.760,00:22:09.590,to bring down this powerful bird. Even,bring powerful bird even
00:22:07.760,00:22:09.590,"now, the ostrich [music] could land a",ostrich music could land
00:22:09.590,00:22:09.600,"now, the ostrich [music] could land a",ostrich music could land
00:22:09.600,00:22:18.549,"now, the ostrich [music] could land a",ostrich music could land
00:22:09.600,00:22:18.549,fatal kick.,fatal kick
00:22:18.559,00:22:20.710,"So far, the brothers are winning.",far brother winning
00:22:20.710,00:22:20.720,"So far, the brothers are winning.",far brother winning
00:22:20.720,00:22:23.270,"So far, the brothers are winning.",far brother winning
00:22:20.720,00:22:23.270,Ostriches have yet to find a way to foil,ostrich yet find way foil
00:22:23.270,00:22:23.280,Ostriches have yet to find a way to foil,ostrich yet find way foil
00:22:23.280,00:22:25.830,Ostriches have yet to find a way to foil,ostrich yet find way foil
00:22:23.280,00:22:25.830,such techniques.,technique
00:22:25.830,00:22:25.840,such techniques.,technique
00:22:25.840,00:22:28.710,such techniques.,technique
00:22:25.840,00:22:28.710,Food is so hard to find this far north,food hard find far north
00:22:28.710,00:22:28.720,Food is so hard to find this far north,food hard find far north
00:22:28.720,00:22:30.950,Food is so hard to find this far north,food hard find far north
00:22:28.720,00:22:30.950,that a wolf pack must search hundreds of,wolf pack must search hundred
00:22:30.950,00:22:30.960,that a wolf pack must search hundreds of,wolf pack must search hundred
00:22:30.960,00:22:33.029,that a wolf pack must search hundreds of,wolf pack must search hundred
00:22:30.960,00:22:33.029,square kilometers if it's to be,square kilometer
00:22:33.029,00:22:33.039,square kilometers if it's to be,square kilometer
00:22:33.039,00:22:35.350,square kilometers if it's to be,square kilometer
00:22:33.039,00:22:35.350,successful.,successful
00:22:35.350,00:22:35.360,successful.,successful
00:22:35.360,00:22:38.230,successful.,successful
00:22:35.360,00:22:38.230,And success means raising the next,success mean raising next
00:22:38.230,00:22:38.240,And success means raising the next,success mean raising next
00:22:38.240,00:22:44.470,And success means raising the next,success mean raising next
00:22:38.240,00:22:44.470,generation.,generation
00:22:44.480,00:22:47.430,"To do that here, the wolves must work",wolf must work
00:22:47.430,00:22:47.440,"To do that here, the wolves must work",wolf must work
00:22:47.440,00:22:51.350,"To do that here, the wolves must work",wolf must work
00:22:47.440,00:22:51.350,together.,together
00:22:51.360,00:22:53.669,So the young are raised not only by,young raised
00:22:53.669,00:22:53.679,So the young are raised not only by,young raised
00:22:53.679,00:22:56.149,So the young are raised not only by,young raised
00:22:53.679,00:22:56.149,their parents but by their aunts and,parent aunt
00:22:56.149,00:22:56.159,their parents but by their aunts and,parent aunt
00:22:56.159,00:23:02.710,their parents but by their aunts and,parent aunt
00:22:56.159,00:23:02.710,uncles as well.,uncle well
00:23:02.720,00:23:05.110,Together they try to ensure that each,together try ensure
00:23:05.110,00:23:05.120,Together they try to ensure that each,together try ensure
00:23:05.120,00:23:08.390,Together they try to ensure that each,together try ensure
00:23:05.120,00:23:08.390,pup reaches near adult size before the,pup reach near adult size
00:23:08.390,00:23:08.400,pup reaches near adult size before the,pup reach near adult size
00:23:08.400,00:23:13.110,pup reaches near adult size before the,pup reach near adult size
00:23:08.400,00:23:13.110,snow returns.,snow return
00:23:13.120,00:23:15.510,A growing pup needs more than just a few,growing pup need
00:23:15.510,00:23:15.520,A growing pup needs more than just a few,growing pup need
00:23:15.520,00:23:18.630,A growing pup needs more than just a few,growing pup need
00:23:15.520,00:23:18.630,levers.,lever
00:23:18.640,00:23:21.270,The wolves need bigger prey. And to,wolf need bigger prey
00:23:21.270,00:23:21.280,The wolves need bigger prey. And to,wolf need bigger prey
00:23:21.280,00:23:24.149,The wolves need bigger prey. And to,wolf need bigger prey
00:23:21.280,00:23:24.149,"catch that,",catch
00:23:24.149,00:23:24.159,"catch that,",catch
00:23:24.159,00:23:48.070,"catch that,",catch
00:23:24.159,00:23:48.070,they must hunt as a pack.,must hunt pack
00:23:48.080,00:23:51.510,"Adult hairs may be easy to spot, but",adult hair may easy spot
00:23:51.510,00:23:51.520,"Adult hairs may be easy to spot, but",adult hair may easy spot
00:23:51.520,00:23:55.590,"Adult hairs may be easy to spot, but",adult hair may easy spot
00:23:51.520,00:23:55.590,they're far from easy to catch.,theyre far easy catch
00:23:55.590,00:23:55.600,they're far from easy to catch.,theyre far easy catch
00:23:55.600,00:24:03.590,they're far from easy to catch.,theyre far easy catch
00:23:55.600,00:24:03.590,They run at 60 km an hour.,run hour
00:24:03.600,00:24:27.206,"To catch one, the wolves work as a team.",catch one wolf work team
00:24:27.216,00:24:44.237,&gt;&gt; [music],gtgt music
00:24:44.247,00:24:49.029,[music],music
00:24:49.039,00:24:51.190,&gt;&gt; One of them gets close enough to bite,gtgt one get close enough bite
00:24:51.190,00:24:51.200,&gt;&gt; One of them gets close enough to bite,gtgt one get close enough bite
00:24:51.200,00:24:56.390,&gt;&gt; One of them gets close enough to bite,gtgt one get close enough bite
00:24:51.200,00:24:56.390,the hair's tail.,hair tail
00:24:56.400,00:24:58.950,But a hair can change direction in an,hair change direction
00:24:58.950,00:24:58.960,But a hair can change direction in an,hair change direction
00:24:58.960,00:25:08.549,But a hair can change direction in an,hair change direction
00:24:58.960,00:25:08.549,instant.,instant
00:25:08.559,00:25:10.630,If it can [music] continue to sidestep,music continue sidestep
00:25:10.630,00:25:10.640,If it can [music] continue to sidestep,music continue sidestep
00:25:10.640,00:25:13.269,If it can [music] continue to sidestep,music continue sidestep
00:25:10.640,00:25:13.269,and it may ultimately outlast,may ultimately outlast
00:25:13.269,00:25:13.279,and it may ultimately outlast,may ultimately outlast
00:25:13.279,00:25:26.870,and it may ultimately outlast,may ultimately outlast
00:25:13.279,00:25:26.870,them.,
00:25:26.880,00:25:41.990,"Finally, it gets away.",finally get away
00:25:42.000,00:25:45.190,"For the next hair, the whole pack gives",next hair whole pack give
00:25:45.190,00:25:45.200,"For the next hair, the whole pack gives",next hair whole pack give
00:25:45.200,00:25:54.977,"For the next hair, the whole pack gives",next hair whole pack give
00:25:45.200,00:25:54.977,chase.,chase
00:25:54.987,00:26:01.510,&gt;&gt; [music],gtgt music
00:26:01.520,00:26:05.110,&gt;&gt; Now numbers count.,gtgt number count
00:26:05.110,00:26:05.120,&gt;&gt; Now numbers count.,gtgt number count
00:26:05.120,00:26:08.149,&gt;&gt; Now numbers count.,gtgt number count
00:26:05.120,00:26:08.149,The lead wolves keep up the pace. Others,lead wolf keep pace others
00:26:08.149,00:26:08.159,The lead wolves keep up the pace. Others,lead wolf keep pace others
00:26:08.159,00:26:10.789,The lead wolves keep up the pace. Others,lead wolf keep pace others
00:26:08.159,00:26:10.789,run on either side so the hair can't,run either side hair cant
00:26:10.789,00:26:10.799,run on either side so the hair can't,run either side hair cant
00:26:10.799,00:26:18.789,run on either side so the hair can't,run either side hair cant
00:26:10.799,00:26:18.789,change direction.,change direction
00:26:18.799,00:26:21.990,A tiny meal for the whole pack. Even,tiny meal whole pack even
00:26:21.990,00:26:22.000,A tiny meal for the whole pack. Even,tiny meal whole pack even
00:26:22.000,00:26:24.870,A tiny meal for the whole pack. Even,tiny meal whole pack even
00:26:22.000,00:26:24.870,"when more sea lions arrive, they can't",sea lion arrive cant
00:26:24.870,00:26:24.880,"when more sea lions arrive, they can't",sea lion arrive cant
00:26:24.880,00:26:27.110,"when more sea lions arrive, they can't",sea lion arrive cant
00:26:24.880,00:26:27.110,seem to break down the sardines,seem break sardine
00:26:27.110,00:26:27.120,seem to break down the sardines,seem break sardine
00:26:27.120,00:26:46.630,seem to break down the sardines,seem break sardine
00:26:27.120,00:26:46.630,coordinated defenses.,coordinated defense
00:26:46.640,00:26:49.430,"With a shaw this big, the sea lions need",shaw big sea lion need
00:26:49.430,00:26:49.440,"With a shaw this big, the sea lions need",shaw big sea lion need
00:26:49.440,00:26:51.750,"With a shaw this big, the sea lions need",shaw big sea lion need
00:26:49.440,00:26:51.750,"to isolate a smaller, more manageable",isolate smaller manageable
00:26:51.750,00:26:51.760,"to isolate a smaller, more manageable",isolate smaller manageable
00:26:51.760,00:26:58.230,"to isolate a smaller, more manageable",isolate smaller manageable
00:26:51.760,00:26:58.230,group of fish.,group fish
00:26:58.240,00:27:00.870,"But with so few predators, the fish",predator fish
00:27:00.870,00:27:00.880,"But with so few predators, the fish",predator fish
00:27:00.880,00:27:07.909,"But with so few predators, the fish",predator fish
00:27:00.880,00:27:07.909,still have the advantage.,still advantage
00:27:07.919,00:27:10.310,All the sea lions can do is keep the,sea lion keep
00:27:10.310,00:27:10.320,All the sea lions can do is keep the,sea lion keep
00:27:10.320,00:27:13.190,All the sea lions can do is keep the,sea lion keep
00:27:10.320,00:27:13.190,sardines at the surface and wait for,sardine surface wait
00:27:13.190,00:27:13.200,sardines at the surface and wait for,sardine surface wait
00:27:13.200,00:27:24.230,sardines at the surface and wait for,sardine surface wait
00:27:13.200,00:27:24.230,others to join them.,others join
00:27:24.240,00:27:26.470,"Tuna,",tuna
00:27:26.470,00:27:26.480,"Tuna,",tuna
00:27:26.480,00:27:42.070,"Tuna,",tuna
00:27:26.480,00:27:42.070,their arrival changes everything.,arrival change everything
00:27:42.080,00:27:44.710,"Tuna attack from below, cutting off the",tuna attack cutting
00:27:44.710,00:27:44.720,"Tuna attack from below, cutting off the",tuna attack cutting
00:27:44.720,00:27:47.029,"Tuna attack from below, cutting off the",tuna attack cutting
00:27:44.720,00:27:47.029,sardines escape route down to deep,sardine escape route deep
00:27:47.029,00:27:47.039,sardines escape route down to deep,sardine escape route deep
00:27:47.039,00:27:56.710,sardines escape route down to deep,sardine escape route deep
00:27:47.039,00:27:56.710,water.,water
00:27:56.720,00:28:00.630,"Next to appear, she waters. Excellent",next appear water excellent
00:28:00.630,00:28:00.640,"Next to appear, she waters. Excellent",next appear water excellent
00:28:00.640,00:28:03.269,"Next to appear, she waters. Excellent",next appear water excellent
00:28:00.640,00:28:03.269,"flyers, but also surprisingly agile",flyer also surprisingly agile
00:28:03.269,00:28:03.279,"flyers, but also surprisingly agile",flyer also surprisingly agile
00:28:03.279,00:28:07.990,"flyers, but also surprisingly agile",flyer also surprisingly agile
